timestamp,building_zone,hour_of_day,day_of_week,power_kw,temperature_c,occupancy
2026-06-15 19:00,Lab-B,19,0,12.09,16.7,5.0
2026-06-15 19:00,Office,19,0,5.53,16.6,3.0
2026-06-15 19:00,Cafeteria,19,0,8.22,16.6,0.0
2026-06-15 19:00,Server-Room,19,0,45.99,17.1,5.0
2026-06-15 19:00,Gym,19,0,7.64,14.0,4.0
2026-06-15 20:00,Lab-A,20,0,15.04,14.1,4.0
2026-06-15 20:00,Lab-B,20,0,13.86,9.4,3.0
2026-06-15 20:00,Office,20,0,8.49,14.2,1.0
2026-06-15 20:00,Cafeteria,20,0,11.31,14.6,5.0
2026-06-15 20:00,Server-Room,20,0,44.05,14.2,1.0
2026-06-15 20:00,Gym,20,0,8.48,12.4,4.0
2026-06-15 21:00,Lab-A,21,0,16.73,12.2,2.0
2026-06-15 21:00,Lab-B,21,0,11.59,13.1,5.0
2026-06-15 21:00,Office,21,0,10.07,11.6,
2026-06-15 21:00,Cafeteria,21,0,9.27,13.3,2.0
2026-06-15 21:00,Server-Room,21,0,45.62,10.8,0.0
2026-06-15 21:00,Gym,21,0,6.96,9.5,2.0
2026-06-15 22:00,Lab-A,22,0,16.37,9.4,1.0
2026-06-15 22:00,Lab-B,22,0,14.03,10.7,0.0
2026-06-15 22:00,Office,22,0,8.13,12.6,2.0
2026-06-15 22:00,Cafeteria,22,0,9.4,11.2,2.0
2026-06-15 22:00,Server-Room,22,0,47.42,12.5,3.0
2026-06-15 22:00,Gym,22,0,4.71,12.6,1.0
2026-06-15 23:00,Lab-A,23,0,15.58,10.6,1.0
2026-06-15 23:00,Lab-B,23,0,13.43,,5.0
2026-06-15 23:00,Office,23,0,9.22,12.6,2.0
2026-06-15 23:00,Cafeteria,23,0,8.61,14.7,0.0
2026-06-15 23:00,Server-Room,23,0,45.89,13.2,2.0
2026-06-15 23:00,Gym,23,0,6.49,9.8,2.0
2026-06-16 00:00,Lab-A,0,1,15.79,9.6,
2026-06-16 00:00,Lab-B,0,1,13.29,10.5,3.0
2026-06-16 00:00,Office,0,1,,9.3,1.0
2026-06-16 00:00,Cafeteria,0,1,12.58,8.1,5.0
2026-06-16 00:00,Server-Room,0,1,46.64,10.8,2.0
2026-06-16 00:00,Gym,0,1,7.92,9.2,2.0
2026-06-16 01:00,Lab-A,1,1,19.04,7.7,5.0
2026-06-16 01:00,Lab-B,1,1,11.99,9.6,
2026-06-16 01:00,Office,1,1,8.83,10.1,0.0
2026-06-16 01:00,Cafeteria,1,1,11.53,12.3,4.0
2026-06-16 01:00,Server-Room,1,1,45.42,7.7,2.0
2026-06-16 01:00,Gym,1,1,4.88,10.8,4.0
2026-06-16 02:00,Lab-A,2,1,16.67,9.6,1.0
2026-06-16 02:00,Lab-B,2,1,12.05,10.9,5.0
2026-06-16 02:00,Office,2,1,9.78,11.6,5.0
2026-06-16 02:00,Cafeteria,2,1,8.2,6.3,1.0
2026-06-16 02:00,Server-Room,2,1,46.03,9.6,5.0
2026-06-16 02:00,Gym,2,1,9.63,13.3,5.0
2026-06-16 03:00,Lab-A,3,1,13.63,10.6,0.0
2026-06-16 03:00,Lab-B,3,1,13.63,11.2,4.0
2026-06-16 03:00,Office,3,1,10.28,12.0,4.0
2026-06-16 03:00,Cafeteria,3,1,6.36,13.6,1.0
2026-06-16 03:00,Server-Room,3,1,45.98,9.9,1.0
2026-06-16 03:00,Gym,3,1,4.48,11.8,0.0
2026-06-16 04:00,Lab-A,4,1,16.97,13.1,3.0
2026-06-16 04:00,Lab-B,4,1,13.86,15.3,4.0
2026-06-16 04:00,Office,4,1,7.89,12.7,3.0
2026-06-16 04:00,Cafeteria,4,1,13.69,14.4,3.0
2026-06-16 04:00,Server-Room,4,1,44.79,15.0,1.0
2026-06-16 04:00,Gym,4,1,4.93,13.0,3.0
2026-06-16 05:00,Lab-A,5,1,17.43,15.8,4.0
2026-06-16 05:00,Lab-B,5,1,13.64,17.1,2.0
2026-06-16 05:00,Office,5,1,8.99,17.9,4.0
2026-06-16 05:00,Cafeteria,5,1,10.82,16.7,5.0
2026-06-16 05:00,Server-Room,5,1,45.11,16.1,1.0
2026-06-16 05:00,Gym,5,1,7.25,13.7,0.0
2026-06-16 06:00,Lab-A,6,1,15.45,20.2,5.0
2026-06-16 06:00,Lab-B,6,1,10.22,19.9,1.0
2026-06-16 06:00,Office,6,1,3.77,16.3,0.0
2026-06-16 06:00,Cafeteria,6,1,10.13,16.2,1.0
2026-06-16 06:00,Server-Room,6,1,45.11,19.2,3.0
2026-06-16 06:00,Gym,6,1,5.85,17.6,3.0
2026-06-16 07:00,Lab-A,7,1,18.1,22.4,2.0
2026-06-16 07:00,Lab-B,7,1,11.47,18.3,2.0
2026-06-16 07:00,Office,7,1,10.51,22.4,5.0
2026-06-16 07:00,Cafeteria,7,1,10.54,23.2,2.0
2026-06-16 07:00,Server-Room,7,1,47.38,17.4,
2026-06-16 07:00,Gym,7,1,4.27,20.2,2.0
2026-06-16 08:00,Lab-A,8,1,17.83,21.7,16.0
2026-06-16 08:00,Lab-B,8,1,26.94,24.8,37.0
2026-06-16 08:00,Office,8,1,14.94,21.2,28.0
2026-06-16 08:00,Cafeteria,8,1,18.17,20.3,25.0
2026-06-16 08:00,Server-Room,8,1,48.14,21.5,2.0
2026-06-16 08:00,Gym,8,1,13.01,21.6,19.0
2026-06-16 09:00,Lab-A,9,1,27.77,25.2,38.0
2026-06-16 09:00,Lab-B,9,1,24.08,23.3,32.0
2026-06-16 09:00,Office,9,1,14.35,24.1,16.0
2026-06-16 09:00,Cafeteria,9,1,16.39,22.6,18.0
2026-06-16 09:00,Server-Room,9,1,47.75,23.1,2.0
2026-06-16 09:00,Gym,9,1,13.31,24.5,15.0
2026-06-16 10:00,Lab-A,10,1,28.28,25.1,33.0
2026-06-16 10:00,Lab-B,10,1,22.44,27.4,21.0
2026-06-16 10:00,Office,10,1,14.98,24.5,19.0
2026-06-16 10:00,Cafeteria,10,1,15.78,23.2,18.0
2026-06-16 10:00,Server-Room,10,1,50.43,28.1,0.0
2026-06-16 10:00,Gym,10,1,19.07,24.0,39.0
2026-06-16 11:00,Lab-A,11,1,28.62,25.9,36.0
2026-06-16 11:00,Lab-B,11,1,23.37,25.0,18.0
2026-06-16 11:00,Office,11,1,18.59,25.5,32.0
2026-06-16 11:00,Cafeteria,11,1,23.69,25.5,34.0
2026-06-16 11:00,Server-Room,11,1,48.75,26.4,2.0
2026-06-16 11:00,Gym,11,1,18.11,25.1,32.0
2026-06-16 12:00,Lab-A,12,1,23.91,28.4,13.0
2026-06-16 12:00,Lab-B,12,1,20.43,28.7,12.0
2026-06-16 12:00,Office,12,1,15.42,25.8,19.0
2026-06-16 12:00,Cafeteria,12,1,25.08,25.2,37.0
2026-06-16 12:00,Server-Room,12,1,46.51,23.4,2.0
2026-06-16 12:00,Gym,12,1,16.68,26.3,25.0
2026-06-16 13:00,Lab-A,13,1,22.16,28.2,11.0
2026-06-16 13:00,Lab-B,13,1,24.8,26.4,25.0
2026-06-16 13:00,Office,13,1,14.0,27.7,7.0
2026-06-16 13:00,Cafeteria,13,1,20.86,26.7,20.0
2026-06-16 13:00,Server-Room,13,1,46.52,25.2,0.0
2026-06-16 13:00,Gym,13,1,12.53,24.8,14.0
2026-06-16 14:00,Lab-A,14,1,28.94,24.7,36.0
2026-06-16 14:00,Lab-B,14,1,18.66,27.7,10.0
2026-06-16 14:00,Office,14,1,16.21,25.5,18.0
2026-06-16 14:00,Cafeteria,14,1,21.36,23.1,40.0
2026-06-16 14:00,Server-Room,14,1,47.1,23.9,0.0
2026-06-16 14:00,Gym,14,1,15.66,24.2,29.0
2026-06-16 15:00,Lab-A,15,1,23.32,21.5,27.0
2026-06-16 15:00,Lab-B,15,1,17.76,25.7,16.0
2026-06-16 15:00,Office,15,1,14.02,22.8,23.0
2026-06-16 15:00,Cafeteria,15,1,18.0,22.1,30.0
2026-06-16 15:00,Server-Room,15,1,47.56,24.3,1.0
2026-06-16 15:00,Gym,15,1,13.85,22.2,23.0
2026-06-16 16:00,Lab-A,16,1,20.37,21.6,20.0
2026-06-16 16:00,Lab-B,16,1,23.28,24.1,34.0
2026-06-16 16:00,Office,16,1,13.89,21.2,27.0
2026-06-16 16:00,Cafeteria,16,1,19.25,23.6,35.0
2026-06-16 16:00,Server-Room,16,1,46.18,21.1,2.0
2026-06-16 16:00,Gym,16,1,,21.9,23.0
2026-06-16 17:00,Lab-A,17,1,25.66,22.5,31.0
2026-06-16 17:00,Lab-B,17,1,16.92,19.4,21.0
2026-06-16 17:00,Office,17,1,18.43,19.0,33.0
2026-06-16 17:00,Cafeteria,17,1,14.81,19.8,8.0
2026-06-16 17:00,Server-Room,17,1,44.95,19.8,
2026-06-16 17:00,Gym,17,1,16.95,18.4,33.0
2026-06-16 18:00,Lab-A,18,1,18.91,15.5,15.0
2026-06-16 18:00,Lab-B,18,1,14.93,20.0,12.0
2026-06-16 18:00,Office,18,1,17.16,19.3,26.0
2026-06-16 18:00,Cafeteria,18,1,11.18,,6.0
2026-06-16 18:00,Server-Room,18,1,46.81,17.3,2.0
2026-06-16 18:00,Gym,18,1,18.19,18.4,40.0
2026-06-16 19:00,Lab-A,19,1,16.06,15.3,1.0
2026-06-16 19:00,Lab-B,19,1,11.02,16.7,1.0
2026-06-16 19:00,Office,19,1,12.17,,5.0
2026-06-16 19:00,Cafeteria,19,1,11.51,15.4,2.0
2026-06-16 19:00,Server-Room,19,1,46.75,15.9,5.0
2026-06-16 19:00,Gym,19,1,4.17,16.0,0.0
2026-06-16 20:00,Lab-A,20,1,17.23,12.6,4.0
2026-06-16 20:00,Lab-B,20,1,12.63,13.9,
2026-06-16 20:00,Office,20,1,8.38,14.2,5.0
2026-06-16 20:00,Cafeteria,20,1,7.85,14.0,2.0
2026-06-16 20:00,Server-Room,20,1,45.24,13.6,3.0
2026-06-16 20:00,Gym,20,1,,16.1,5.0
2026-06-16 21:00,Lab-A,21,1,16.07,14.5,0.0
2026-06-16 21:00,Lab-B,21,1,13.63,12.1,5.0
2026-06-16 21:00,Office,21,1,8.67,11.7,4.0
2026-06-16 21:00,Cafeteria,21,1,10.71,11.1,5.0
2026-06-16 21:00,Server-Room,21,1,44.17,14.0,4.0
2026-06-16 21:00,Gym,21,1,6.87,12.0,3.0
2026-06-16 22:00,Lab-A,22,1,15.78,10.4,2.0
2026-06-16 22:00,Lab-B,22,1,12.83,9.8,5.0
2026-06-16 22:00,Office,22,1,11.06,14.3,3.0
2026-06-16 22:00,Cafeteria,22,1,12.41,10.9,4.0
2026-06-16 22:00,Server-Room,22,1,46.27,10.0,5.0
2026-06-16 22:00,Gym,22,1,5.9,13.5,0.0
2026-06-16 23:00,Lab-A,23,1,13.23,10.5,2.0
2026-06-16 23:00,Lab-B,23,1,16.92,10.9,3.0
2026-06-16 23:00,Office,23,1,,10.5,3.0
2026-06-16 23:00,Cafeteria,23,1,10.07,8.3,3.0
2026-06-16 23:00,Server-Room,23,1,47.26,11.6,2.0
2026-06-16 23:00,Gym,23,1,6.52,11.0,0.0
2026-06-17 00:00,Lab-A,0,2,15.55,9.5,3.0
2026-06-17 00:00,Lab-B,0,2,11.76,8.7,3.0
2026-06-17 00:00,Office,0,2,7.36,11.4,5.0
2026-06-17 00:00,Cafeteria,0,2,8.86,10.1,0.0
2026-06-17 00:00,Server-Room,0,2,42.76,9.8,2.0
2026-06-17 00:00,Gym,0,2,7.74,9.2,0.0
2026-06-17 01:00,Lab-A,1,2,15.04,11.1,3.0
2026-06-17 01:00,Lab-B,1,2,9.63,10.4,1.0
2026-06-17 01:00,Office,1,2,9.2,6.5,4.0
2026-06-17 01:00,Cafeteria,1,2,12.42,9.2,1.0
2026-06-17 01:00,Server-Room,1,2,45.37,8.0,4.0
2026-06-17 01:00,Gym,1,2,7.85,10.9,5.0
2026-06-17 02:00,Lab-A,2,2,16.87,11.8,5.0
2026-06-17 02:00,Lab-B,2,2,14.12,12.4,0.0
2026-06-17 02:00,Office,2,2,11.16,12.1,1.0
2026-06-17 02:00,Cafeteria,2,2,10.38,12.6,0.0
2026-06-17 02:00,Server-Room,2,2,44.0,9.8,1.0
2026-06-17 02:00,Gym,2,2,4.41,11.1,1.0
2026-06-17 03:00,Lab-A,3,2,15.94,13.1,3.0
2026-06-17 03:00,Lab-B,3,2,9.56,11.8,2.0
2026-06-17 03:00,Office,3,2,8.31,10.3,2.0
2026-06-17 03:00,Cafeteria,3,2,10.25,11.5,2.0
2026-06-17 03:00,Server-Room,3,2,45.45,11.3,2.0
2026-06-17 03:00,Gym,3,2,6.77,13.7,4.0
2026-06-17 04:00,Lab-A,4,2,17.87,14.0,4.0
2026-06-17 04:00,Lab-B,4,2,11.54,16.1,2.0
2026-06-17 04:00,Office,4,2,10.34,15.2,1.0
2026-06-17 04:00,Cafeteria,4,2,11.0,,3.0
2026-06-17 04:00,Server-Room,4,2,46.18,9.3,1.0
2026-06-17 04:00,Gym,4,2,6.9,13.6,0.0
2026-06-17 05:00,Lab-A,5,2,17.42,17.3,5.0
2026-06-17 05:00,Lab-B,5,2,12.63,17.5,0.0
2026-06-17 05:00,Office,5,2,9.17,17.9,1.0
2026-06-17 05:00,Cafeteria,5,2,10.51,15.8,1.0
2026-06-17 05:00,Server-Room,5,2,48.05,15.5,1.0
2026-06-17 05:00,Gym,5,2,6.25,14.8,
2026-06-17 06:00,Lab-A,6,2,12.72,18.4,4.0
2026-06-17 06:00,Lab-B,6,2,12.64,15.9,4.0
2026-06-17 06:00,Office,6,2,7.62,17.4,0.0
2026-06-17 06:00,Cafeteria,6,2,11.45,17.8,1.0
2026-06-17 06:00,Server-Room,6,2,46.3,19.3,0.0
2026-06-17 06:00,Gym,6,2,6.16,18.1,5.0
2026-06-17 07:00,Lab-A,7,2,13.81,17.0,4.0
2026-06-17 07:00,Lab-B,7,2,11.89,21.6,5.0
2026-06-17 07:00,Office,7,2,9.01,20.1,3.0
2026-06-17 07:00,Cafeteria,7,2,10.26,20.7,1.0
2026-06-17 07:00,Server-Room,7,2,46.92,20.6,4.0
2026-06-17 07:00,Gym,7,2,8.86,18.7,0.0
2026-06-17 08:00,Lab-A,8,2,20.9,23.8,8.0
2026-06-17 08:00,Lab-B,8,2,20.45,21.3,32.0
2026-06-17 08:00,Office,8,2,18.07,22.1,37.0
2026-06-17 08:00,Cafeteria,8,2,20.03,20.9,30.0
2026-06-17 08:00,Server-Room,8,2,47.56,20.2,1.0
2026-06-17 08:00,Gym,8,2,12.9,18.9,25.0
2026-06-17 09:00,Lab-A,9,2,23.48,27.1,18.0
2026-06-17 09:00,Lab-B,9,2,16.61,23.0,22.0
2026-06-17 09:00,Office,9,2,20.83,21.5,40.0
2026-06-17 09:00,Cafeteria,9,2,15.26,22.9,21.0
2026-06-17 09:00,Server-Room,9,2,45.41,23.1,1.0
2026-06-17 09:00,Gym,9,2,,25.2,28.0
2026-06-17 10:00,Lab-A,10,2,24.31,24.8,27.0
2026-06-17 10:00,Lab-B,10,2,25.87,27.3,40.0
2026-06-17 10:00,Office,10,2,15.49,24.2,17.0
2026-06-17 10:00,Cafeteria,10,2,15.56,25.4,5.0
2026-06-17 10:00,Server-Room,10,2,48.41,26.2,0.0
2026-06-17 10:00,Gym,10,2,12.17,27.8,11.0
2026-06-17 11:00,Lab-A,11,2,29.53,27.5,37.0
2026-06-17 11:00,Lab-B,11,2,14.3,24.4,7.0
2026-06-17 11:00,Office,11,2,22.43,28.0,30.0
2026-06-17 11:00,Cafeteria,11,2,19.69,25.6,21.0
2026-06-17 11:00,Server-Room,11,2,47.0,27.1,2.0
2026-06-17 11:00,Gym,11,2,21.1,27.8,35.0
2026-06-17 12:00,Lab-A,12,2,32.18,27.2,36.0
2026-06-17 12:00,Lab-B,12,2,26.59,26.1,
2026-06-17 12:00,Office,12,2,10.02,24.2,6.0
2026-06-17 12:00,Cafeteria,12,2,17.82,26.5,16.0
2026-06-17 12:00,Server-Room,12,2,48.17,26.4,
2026-06-17 12:00,Gym,12,2,18.45,25.7,33.0
2026-06-17 13:00,Lab-A,13,2,20.96,26.5,11.0
2026-06-17 13:00,Lab-B,13,2,16.91,24.3,17.0
2026-06-17 13:00,Office,13,2,17.47,27.2,26.0
2026-06-17 13:00,Cafeteria,13,2,20.55,26.5,25.0
2026-06-17 13:00,Server-Room,13,2,46.99,25.5,2.0
2026-06-17 13:00,Gym,13,2,11.02,27.1,5.0
2026-06-17 14:00,Lab-A,14,2,22.91,27.5,8.0
2026-06-17 14:00,Lab-B,14,2,26.92,25.6,37.0
2026-06-17 14:00,Office,14,2,14.66,23.8,
2026-06-17 14:00,Cafeteria,14,2,15.59,24.4,17.0
2026-06-17 14:00,Server-Room,14,2,45.06,24.9,2.0
2026-06-17 14:00,Gym,14,2,11.04,24.2,5.0
2026-06-17 15:00,Lab-A,15,2,20.71,22.6,12.0
2026-06-17 15:00,Lab-B,15,2,14.4,22.1,10.0
2026-06-17 15:00,Office,15,2,13.13,24.5,12.0
2026-06-17 15:00,Cafeteria,15,2,16.76,24.4,10.0
2026-06-17 15:00,Server-Room,15,2,43.89,23.9,0.0
2026-06-17 15:00,Gym,15,2,10.61,22.6,
2026-06-17 16:00,Lab-A,16,2,23.12,21.2,20.0
2026-06-17 16:00,Lab-B,16,2,14.64,,
2026-06-17 16:00,Office,16,2,17.73,24.2,
2026-06-17 16:00,Cafeteria,16,2,16.7,21.6,16.0
2026-06-17 16:00,Server-Room,16,2,46.34,22.1,1.0
2026-06-17 16:00,Gym,16,2,12.7,22.6,17.0
2026-06-17 17:00,Lab-A,17,2,26.63,19.9,33.0
2026-06-17 17:00,Lab-B,17,2,22.15,18.8,28.0
2026-06-17 17:00,Office,17,2,15.89,21.2,33.0
2026-06-17 17:00,Cafeteria,17,2,15.79,22.8,15.0
2026-06-17 17:00,Server-Room,17,2,46.91,21.2,1.0
2026-06-17 17:00,Gym,17,2,17.85,18.5,32.0
2026-06-17 18:00,Lab-A,18,2,24.14,18.6,23.0
2026-06-17 18:00,Lab-B,18,2,22.31,15.7,37.0
2026-06-17 18:00,Office,18,2,16.0,20.2,22.0
2026-06-17 18:00,Cafeteria,18,2,17.44,18.2,21.0
2026-06-17 18:00,Server-Room,18,2,44.77,15.9,0.0
2026-06-17 18:00,Gym,18,2,18.04,19.3,35.0
2026-06-17 19:00,Lab-A,19,2,14.74,13.9,2.0
2026-06-17 19:00,Lab-B,19,2,12.63,15.6,0.0
2026-06-17 19:00,Office,19,2,8.46,16.1,2.0
2026-06-17 19:00,Cafeteria,19,2,11.11,14.6,3.0
2026-06-17 19:00,Server-Room,19,2,46.3,16.5,0.0
2026-06-17 19:00,Gym,19,2,6.5,15.0,1.0
2026-06-17 20:00,Lab-A,20,2,15.78,12.1,0.0
2026-06-17 20:00,Lab-B,20,2,12.46,12.6,4.0
2026-06-17 20:00,Office,20,2,9.09,12.9,3.0
2026-06-17 20:00,Cafeteria,20,2,12.47,13.0,5.0
2026-06-17 20:00,Server-Room,20,2,46.75,13.7,5.0
2026-06-17 20:00,Gym,20,2,3.09,14.3,1.0
2026-06-17 21:00,Lab-A,21,2,17.19,13.6,4.0
2026-06-17 21:00,Lab-B,21,2,12.17,13.8,2.0
2026-06-17 21:00,Office,21,2,8.78,12.8,0.0
2026-06-17 21:00,Cafeteria,21,2,8.06,15.3,2.0
2026-06-17 21:00,Server-Room,21,2,50.01,13.6,4.0
2026-06-17 21:00,Gym,21,2,7.28,13.3,1.0
2026-06-17 22:00,Lab-A,22,2,14.76,12.3,0.0
2026-06-17 22:00,Lab-B,22,2,10.72,11.6,1.0
2026-06-17 22:00,Office,22,2,8.84,8.9,1.0
2026-06-17 22:00,Cafeteria,22,2,9.45,12.0,1.0
2026-06-17 22:00,Server-Room,22,2,47.72,12.3,0.0
2026-06-17 22:00,Gym,22,2,7.5,12.0,3.0
2026-06-17 23:00,Lab-A,23,2,15.62,7.8,5.0
2026-06-17 23:00,Lab-B,23,2,12.2,8.9,0.0
2026-06-17 23:00,Office,23,2,8.44,8.8,3.0
2026-06-17 23:00,Cafeteria,23,2,9.14,12.2,1.0
2026-06-17 23:00,Server-Room,23,2,,9.6,3.0
2026-06-17 23:00,Gym,23,2,6.85,9.3,0.0
2026-06-18 00:00,Lab-A,0,3,16.09,8.9,1.0
2026-06-18 00:00,Lab-B,0,3,10.4,11.0,2.0
2026-06-18 00:00,Office,0,3,7.84,8.5,3.0
2026-06-18 00:00,Cafeteria,0,3,10.78,7.5,2.0
2026-06-18 00:00,Server-Room,0,3,46.73,13.1,4.0
2026-06-18 00:00,Gym,0,3,4.87,10.2,1.0
2026-06-18 01:00,Lab-A,1,3,15.6,10.2,2.0
2026-06-18 01:00,Lab-B,1,3,9.87,10.3,4.0
2026-06-18 01:00,Office,1,3,11.25,10.5,5.0
2026-06-18 01:00,Cafeteria,1,3,11.56,10.7,0.0
2026-06-18 01:00,Server-Room,1,3,46.23,9.6,2.0
2026-06-18 01:00,Gym,1,3,7.75,9.9,1.0
2026-06-18 02:00,Lab-A,2,3,16.72,14.8,3.0
2026-06-18 02:00,Lab-B,2,3,14.27,11.7,3.0
2026-06-18 02:00,Office,2,3,7.75,11.9,4.0
2026-06-18 02:00,Cafeteria,2,3,12.0,9.7,0.0
2026-06-18 02:00,Server-Room,2,3,44.44,12.8,5.0
2026-06-18 02:00,Gym,2,3,6.67,11.5,0.0
2026-06-18 03:00,Lab-A,3,3,17.3,11.1,4.0
2026-06-18 03:00,Lab-B,3,3,11.06,11.1,3.0
2026-06-18 03:00,Office,3,3,7.64,12.5,3.0
2026-06-18 03:00,Cafeteria,3,3,9.86,,2.0
2026-06-18 03:00,Server-Room,3,3,45.87,9.7,3.0
2026-06-18 03:00,Gym,3,3,9.1,11.4,5.0
2026-06-18 04:00,Lab-A,4,3,16.21,14.7,2.0
2026-06-18 04:00,Lab-B,4,3,12.61,12.6,3.0
2026-06-18 04:00,Office,4,3,9.59,14.2,5.0
2026-06-18 04:00,Cafeteria,4,3,10.97,13.2,5.0
2026-06-18 04:00,Server-Room,4,3,44.56,13.8,4.0
2026-06-18 04:00,Gym,4,3,6.09,13.6,0.0
2026-06-18 05:00,Lab-A,5,3,16.02,15.5,3.0
2026-06-18 05:00,Lab-B,5,3,12.15,15.5,4.0
2026-06-18 05:00,Office,5,3,6.32,14.8,2.0
2026-06-18 05:00,Cafeteria,5,3,9.75,15.0,0.0
2026-06-18 05:00,Server-Room,5,3,46.41,14.5,2.0
2026-06-18 05:00,Gym,5,3,5.08,14.6,2.0
2026-06-18 06:00,Lab-A,6,3,13.77,17.8,2.0
2026-06-18 06:00,Lab-B,6,3,13.53,18.0,3.0
2026-06-18 06:00,Office,6,3,8.6,18.6,0.0
2026-06-18 06:00,Cafeteria,6,3,11.4,16.9,3.0
2026-06-18 06:00,Server-Room,6,3,44.86,17.6,3.0
2026-06-18 06:00,Gym,6,3,5.74,18.8,5.0
2026-06-18 07:00,Lab-A,7,3,15.67,21.4,0.0
2026-06-18 07:00,Lab-B,7,3,10.77,18.2,1.0
2026-06-18 07:00,Office,7,3,10.84,17.0,0.0
2026-06-18 07:00,Cafeteria,7,3,11.82,19.0,0.0
2026-06-18 07:00,Server-Room,7,3,45.75,19.8,2.0
2026-06-18 07:00,Gym,7,3,9.68,20.0,5.0
2026-06-18 08:00,Lab-A,8,3,17.27,22.8,10.0
2026-06-18 08:00,Lab-B,8,3,14.12,22.5,12.0
2026-06-18 08:00,Office,8,3,13.96,20.6,
2026-06-18 08:00,Cafeteria,8,3,15.55,21.8,20.0
2026-06-18 08:00,Server-Room,8,3,46.03,19.5,2.0
2026-06-18 08:00,Gym,8,3,17.86,21.6,
2026-06-18 09:00,Lab-A,9,3,23.05,23.3,16.0
2026-06-18 09:00,Lab-B,9,3,22.67,25.6,30.0
2026-06-18 09:00,Office,9,3,16.79,24.7,22.0
2026-06-18 09:00,Cafeteria,9,3,19.1,23.0,31.0
2026-06-18 09:00,Server-Room,9,3,42.91,,1.0
2026-06-18 09:00,Gym,9,3,16.11,24.5,25.0
2026-06-18 10:00,Lab-A,10,3,27.17,25.3,
2026-06-18 10:00,Lab-B,10,3,21.96,23.1,34.0
2026-06-18 10:00,Office,10,3,16.4,23.3,26.0
2026-06-18 10:00,Cafeteria,10,3,25.55,26.3,40.0
2026-06-18 10:00,Server-Room,10,3,47.17,25.3,1.0
2026-06-18 10:00,Gym,10,3,21.85,25.5,36.0
2026-06-18 11:00,Lab-A,11,3,27.04,25.7,29.0
2026-06-18 11:00,Lab-B,11,3,15.5,24.4,10.0
2026-06-18 11:00,Office,11,3,22.06,27.9,
2026-06-18 11:00,Cafeteria,11,3,24.63,24.9,38.0
2026-06-18 11:00,Server-Room,11,3,47.49,24.1,1.0
2026-06-18 11:00,Gym,11,3,12.04,25.1,14.0
2026-06-18 12:00,Lab-A,12,3,24.56,24.6,27.0
2026-06-18 12:00,Lab-B,12,3,15.77,26.0,6.0
2026-06-18 12:00,Office,12,3,23.11,27.5,36.0
2026-06-18 12:00,Cafeteria,12,3,27.53,27.4,39.0
2026-06-18 12:00,Server-Room,12,3,49.52,26.9,0.0
2026-06-18 12:00,Gym,12,3,11.76,25.2,12.0
2026-06-18 13:00,Lab-A,13,3,18.56,26.2,15.0
2026-06-18 13:00,Lab-B,13,3,22.49,24.4,30.0
2026-06-18 13:00,Office,13,3,16.0,24.0,18.0
2026-06-18 13:00,Cafeteria,13,3,18.6,26.0,25.0
2026-06-18 13:00,Server-Room,13,3,48.36,28.6,2.0
2026-06-18 13:00,Gym,13,3,14.99,23.9,25.0
2026-06-18 14:00,Lab-A,14,3,22.54,26.0,19.0
2026-06-18 14:00,Lab-B,14,3,27.28,24.2,34.0
2026-06-18 14:00,Office,14,3,15.11,25.8,15.0
2026-06-18 14:00,Cafeteria,14,3,21.6,27.8,23.0
2026-06-18 14:00,Server-Room,14,3,44.77,23.7,1.0
2026-06-18 14:00,Gym,14,3,11.8,23.3,11.0
2026-06-18 15:00,Lab-A,15,3,25.44,21.9,31.0
2026-06-18 15:00,Lab-B,15,3,21.7,25.0,
2026-06-18 15:00,Office,15,3,9.57,21.7,10.0
2026-06-18 15:00,Cafeteria,15,3,13.69,23.1,6.0
2026-06-18 15:00,Server-Room,15,3,44.06,22.1,2.0
2026-06-18 15:00,Gym,15,3,17.65,25.7,28.0
2026-06-18 16:00,Lab-A,16,3,22.74,19.2,29.0
2026-06-18 16:00,Lab-B,16,3,17.13,19.7,15.0
2026-06-18 16:00,Office,16,3,18.43,23.6,20.0
2026-06-18 16:00,Cafeteria,16,3,16.22,21.4,17.0
2026-06-18 16:00,Server-Room,16,3,46.93,22.4,0.0
2026-06-18 16:00,Gym,16,3,10.51,21.3,20.0
2026-06-18 17:00,Lab-A,17,3,17.14,21.2,20.0
2026-06-18 17:00,Lab-B,17,3,21.0,18.4,37.0
2026-06-18 17:00,Office,17,3,13.68,22.3,26.0
2026-06-18 17:00,Cafeteria,17,3,16.9,16.3,20.0
2026-06-18 17:00,Server-Room,17,3,42.73,20.1,0.0
2026-06-18 17:00,Gym,17,3,12.76,23.4,31.0
2026-06-18 18:00,Lab-A,18,3,24.37,19.4,29.0
2026-06-18 18:00,Lab-B,18,3,17.05,19.4,21.0
2026-06-18 18:00,Office,18,3,18.13,17.6,39.0
2026-06-18 18:00,Cafeteria,18,3,13.86,17.6,8.0
2026-06-18 18:00,Server-Room,18,3,44.18,18.2,2.0
2026-06-18 18:00,Gym,18,3,15.93,16.9,37.0
2026-06-18 19:00,Lab-A,19,3,16.76,18.2,0.0
2026-06-18 19:00,Lab-B,19,3,12.47,15.9,4.0
2026-06-18 19:00,Office,19,3,9.93,14.5,1.0
